customer_id,age,gender,income,spending_score,membership_years,previous_purchases,avg_order_value,last_purchase_days,product_category_preference,communication_channel,satisfaction_score,can_upsell,can_crosssell,will_buy_premium,will_buy_accessories,will_buy_warranty,will_buy_subscription
CUST_008683,62,Female,47686,33,1,2,131,323,Sports,Email,5,0,0,0,0,0,0
CUST_008684,33,Male,79017,62,10,27,116,154,Garden,App,9,1,1,0,0,0,1
CUST_008685,48,Male,140182,84,2,3,301,14,Sports,Email,5,1,1,1,0,0,1
CUST_008686,37,Male,99048,66,13,16,280,22,Clothing,App,7,1,1,1,1,1,1
CUST_008687,37,Female,73083,89,7,24,210,166,Toys,Phone,9,1,1,0,0,1,0
CUST_008688,61,Female,118332,79,7,46,546,84,Home,Phone,8,1,1,1,0,1,0
CUST_008689,30,Female,74302,57,0,1,275,23,Books,Phone,8,1,1,0,0,1,0
CUST_008690,41,Male,115758,70,12,19,379,27,Home,Phone,7,1,1,1,0,1,0
CUST_008691,31,Male,84329,90,8,56,591,130,Beauty,App,9,1,1,1,0,1,1
CUST_008692,23,Male,33574,31,1,16,48,11,Toys,SMS,6,0,1,0,0,0,0
CUST_008693,55,Male,111249,78,3,37,561,156,Electronics,Email,5,1,1,1,1,0,1
CUST_008694,27,Male,39854,36,5,13,108,133,Sports,Email,8,0,1,0,0,0,1
CUST_008695,22,Female,40431,25,8,4,45,260,Toys,Email,6,0,0,0,0,0,0
CUST_008696,43,Male,117553,92,9,42,387,65,Home,App,9,1,1,1,0,1,1
CUST_008697,32,Female,68439,40,2,16,44,142,Home,Phone,8,0,1,0,0,0,0
CUST_008698,66,Male,45016,37,0,4,115,100,Books,Phone,8,0,1,0,0,0,0
CUST_008699,22,Female,51489,79,11,37,295,4,Health,SMS,8,1,1,0,0,1,0
CUST_008700,36,Female,103444,87,3,40,315,14,Books,Email,7,1,1,1,0,1,1
CUST_008701,35,Female,56389,54,5,23,331,165,Clothing,App,8,0,1,0,1,1,1
CUST_008702,41,Female,80829,61,15,37,134,167,Beauty,App,7,1,1,1,0,0,1
CUST_008703,56,Female,68815,65,12,39,262,27,Clothing,Phone,8,1,1,0,1,1,0
CUST_008704,22,Female,43860,21,12,5,56,179,Books,Email,6,0,0,0,0,0,0
CUST_008705,66,Male,110972,83,10,45,777,86,Sports,Email,10,1,1,1,0,1,1
CUST_008706,41,Male,97262,55,8,37,180,47,Electronics,App,8,1,1,1,1,0,1
CUST_008707,32,Male,65235,49,4,2,146,10,Beauty,Email,5,0,1,0,0,0,1
CUST_008708,62,Male,96193,64,9,30,293,11,Health,Phone,9,1,1,1,0,1,0
CUST_008709,58,Male,61895,45,1,8,61,162,Beauty,Phone,9,0,1,0,0,0,0
CUST_008710,40,Male,145662,96,1,17,406,13,Books,Email,6,1,1,1,0,0,1
CUST_008711,48,Female,84959,67,6,29,147,45,Electronics,Phone,8,1,1,1,1,0,0
CUST_008712,68,Male,103699,63,7,21,244,132,Electronics,Email,7,1,1,1,1,1,1
CUST_008713,33,Male,75665,75,8,23,345,99,Electronics,Email,9,1,1,0,1,1,1
CUST_008714,37,Male,113678,83,5,26,629,150,Clothing,App,7,1,1,1,1,1,1
CUST_008715,62,Female,43318,39,7,20,56,113,Garden,SMS,8,0,1,0,0,0,0
CUST_008716,31,Male,43028,23,6,17,150,137,Toys,Email,8,0,1,0,0,0,1
CUST_008717,42,Female,135161,84,6,43,796,125,Books,Phone,8,1,1,1,0,1,0
CUST_008718,60,Male,95411,82,5,29,694,167,Beauty,Email,10,1,1,1,0,1,1
CUST_008719,58,Female,118244,76,14,37,600,146,Books,Phone,10,1,1,1,0,1,0
CUST_008720,67,Male,51980,71,9,35,234,58,Home,Email,7,1,1,0,0,1,1
CUST_008721,46,Male,123008,73,3,33,350,40,Toys,App,9,1,1,1,0,1,1
CUST_008722,27,Male,77262,66,5,21,315,63,Sports,SMS,8,1,1,0,0,1,0
CUST_008723,63,Female,116675,61,1,15,399,51,Garden,SMS,8,1,1,1,0,1,0
CUST_008724,59,Male,91791,90,4,27,670,6,Electronics,SMS,10,1,1,1,1,1,0
CUST_008725,57,Female,63500,46,8,20,76,99,Clothing,SMS,9,0,1,0,1,0,0
CUST_008726,36,Female,135229,91,10,76,591,174,Toys,Email,10,1,1,1,0,1,1
CUST_008727,33,Male,74035,65,6,17,377,45,Sports,App,10,1,1,0,0,1,1
CUST_008728,64,Male,103720,75,4,37,765,42,Electronics,SMS,7,1,1,1,1,1,0
CUST_008729,21,Female,57690,62,5,10,161,270,Automotive,App,6,0,0,0,0,0,0
CUST_008730,37,Female,86800,66,9,29,371,101,Garden,Email,10,1,1,1,0,1,1
CUST_008731,28,Male,54894,55,2,10,145,78,Clothing,SMS,7,0,1,0,1,0,0
CUST_008732,35,Female,107341,89,4,11,203,143,Electronics,App,5,1,1,1,1,0,1
CUST_008733,34,Female,70119,89,11,37,178,129,Beauty,Email,8,1,1,0,0,0,1
CUST_008734,56,Male,57401,49,9,6,170,133,Garden,Email,6,0,0,0,0,0,0
CUST_008735,22,Female,27011,24,1,15,188,80,Beauty,App,9,0,1,0,0,0,1
CUST_008736,34,Male,58564,70,11,22,132,146,Beauty,App,8,1,1,0,0,0,1
CUST_008737,67,Female,108061,98,8,79,205,40,Automotive,SMS,10,1,1,1,0,1,0
CUST_008738,61,Female,81012,67,7,26,358,84,Home,SMS,7,1,1,1,0,1,0
CUST_008739,34,Male,45076,44,10,17,171,48,Health,App,7,0,1,0,0,0,1
CUST_008740,18,Female,28296,23,5,20,188,159,Electronics,SMS,10,0,1,0,1,0,0
CUST_008741,26,Male,76985,79,4,25,223,96,Toys,SMS,10,1,1,0,0,1,0
CUST_008742,20,Female,59239,73,13,56,154,86,Electronics,App,7,1,1,0,1,0,1
CUST_008743,33,Female,40418,66,5,27,91,127,Garden,Email,7,0,1,0,0,0,1
CUST_008744,30,Female,89381,64,14,30,213,88,Toys,Phone,9,1,1,1,0,1,0
CUST_008745,34,Male,65330,49,10,20,159,65,Garden,App,7,1,1,0,0,0,1
CUST_008746,70,Male,111508,81,1,6,691,141,Garden,Email,5,1,0,1,0,0,0
CUST_008747,43,Female,146820,93,7,49,245,59,Garden,Email,10,1,1,1,0,1,1
CUST_008748,44,Female,57834,51,4,16,334,58,Garden,Email,8,0,1,0,0,1,1
CUST_008749,47,Female,48054,66,11,35,151,15,Books,App,10,1,1,0,0,0,1
CUST_008750,54,Male,62564,79,1,15,383,22,Books,SMS,5,0,1,0,0,0,0
CUST_008751,37,Male,61291,75,5,40,314,87,Electronics,Email,8,1,1,0,1,1,1
CUST_008752,22,Female,49894,54,6,37,109,53,Sports,SMS,7,0,1,0,0,0,0
CUST_008753,38,Male,70391,87,11,75,175,127,Sports,App,7,1,1,0,0,0,1
CUST_008754,45,Male,103221,65,11,25,147,69,Electronics,App,8,1,1,1,1,0,1
CUST_008755,49,Male,59507,49,7,11,54,119,Home,App,9,0,1,0,0,0,1
CUST_008756,37,Female,144258,98,6,70,667,100,Home,Email,8,1,1,1,0,1,1
CUST_008757,58,Female,96519,52,9,28,399,22,Health,Email,9,1,1,1,0,1,1
CUST_008758,37,Male,103911,90,14,43,750,36,Home,Email,10,1,1,1,0,1,1
CUST_008759,44,Female,105264,62,5,23,114,22,Automotive,Phone,7,1,1,1,0,0,0
CUST_008760,35,Male,98906,87,9,74,591,144,Electronics,App,9,1,1,1,1,1,1
CUST_008761,32,Female,81232,67,2,11,225,12,Beauty,Email,9,1,1,1,0,1,1
CUST_008762,47,Male,94098,63,5,32,389,17,Sports,App,10,1,1,1,0,1,1
CUST_008763,43,Female,74657,87,0,5,369,323,Automotive,Phone,8,1,0,0,0,1,0
CUST_008764,32,Male,66935,56,1,6,286,353,Beauty,Email,9,0,1,0,0,1,1
CUST_008765,60,Male,69018,80,11,33,172,69,Sports,Email,10,1,1,0,0,0,1
CUST_008766,65,Male,67489,60,2,13,303,10,Health,Email,6,0,1,0,0,0,1
CUST_008767,47,Male,149341,89,13,65,757,99,Health,Email,10,1,1,1,0,1,1
CUST_008768,29,Male,74772,59,7,34,194,106,Health,SMS,8,0,1,0,0,0,0
CUST_008769,49,Male,74210,60,6,37,185,147,Electronics,App,9,1,1,0,1,0,1
CUST_008770,25,Male,72301,72,10,75,341,115,Sports,SMS,10,1,1,0,0,1,0
CUST_008771,24,Male,31765,46,5,3,36,313,Toys,App,8,0,0,0,0,0,0
CUST_008772,27,Female,58380,42,0,2,189,206,Toys,SMS,8,0,0,0,0,0,0
CUST_008773,32,Female,80143,56,12,35,164,42,Books,App,7,1,1,1,0,0,1
CUST_008774,23,Female,53644,76,11,33,252,57,Books,Email,9,1,1,0,0,1,1
CUST_008775,34,Female,36555,21,2,12,120,31,Automotive,App,5,0,1,0,0,0,1
CUST_008776,54,Female,82647,82,7,23,727,58,Automotive,Email,9,1,1,1,0,1,1
CUST_008777,44,Female,47132,50,12,12,130,124,Home,Phone,7,0,1,0,0,0,0
CUST_008778,46,Male,82277,72,5,15,517,18,Sports,Phone,9,1,1,1,0,1,0
CUST_008779,54,Male,82397,63,0,2,121,29,Sports,SMS,5,1,1,1,0,0,0
CUST_008780,25,Female,62720,76,7,41,129,142,Home,Email,10,1,1,0,0,0,1
CUST_008781,68,Female,81106,82,13,64,720,175,Garden,Phone,8,1,1,1,0,1,0
CUST_008782,68,Male,103710,98,4,10,615,103,Toys,Phone,8,1,1,1,0,1,0
CUST_008783,57,Female,60398,78,1,2,292,139,Home,SMS,8,1,1,0,0,1,0
CUST_008784,37,Male,113076,69,7,28,318,60,Garden,Email,10,1,1,1,0,1,1
CUST_008785,67,Female,42498,40,4,16,131,129,Home,Email,8,0,1,0,0,0,1
CUST_008786,51,Female,92851,86,3,19,336,81,Beauty,Email,6,1,1,1,0,0,1
CUST_008787,40,Male,148805,93,10,63,442,52,Toys,App,10,1,1,1,0,1,1
CUST_008788,41,Male,78791,51,7,18,149,91,Toys,Phone,9,1,1,0,0,0,0
CUST_008789,42,Female,51480,61,11,31,198,113,Toys,Email,7,1,1,0,0,0,1
CUST_008790,19,Female,31599,47,4,15,158,96,Sports,SMS,7,0,1,0,0,0,0
CUST_008791,48,Female,130165,93,8,29,537,46,Sports,Phone,10,1,1,1,0,1,0
CUST_008792,55,Female,51687,78,3,36,190,50,Toys,Phone,7,1,1,0,0,0,0
CUST_008793,63,Male,69221,60,0,2,185,179,Toys,SMS,5,0,0,0,0,0,0
CUST_008794,60,Female,106096,72,10,27,269,159,Electronics,SMS,8,1,1,1,1,1,0
CUST_008795,54,Male,98488,73,12,35,725,142,Beauty,Email,9,1,1,1,0,1,1
CUST_008796,65,Male,85482,72,13,61,509,44,Garden,Phone,10,1,1,1,0,1,0
CUST_008797,47,Male,71019,75,2,8,140,140,Home,App,6,0,1,0,0,0,1
CUST_008798,37,Male,140895,98,14,74,640,135,Sports,Phone,9,1,1,1,0,1,0
CUST_008799,18,Female,27757,60,6,14,77,157,Automotive,Email,9,0,1,0,0,0,1
CUST_008800,68,Male,80428,70,12,32,319,40,Beauty,Phone,8,1,1,1,0,1,0
CUST_008801,24,Female,44838,67,12,33,114,58,Electronics,App,8,1,1,0,1,0,1
CUST_008802,34,Male,55023,68,14,32,282,23,Beauty,Email,9,1,1,0,0,1,1
CUST_008803,53,Female,60035,62,7,34,123,46,Clothing,Email,10,1,1,0,1,0,1
CUST_008804,18,Female,54458,66,14,36,342,139,Home,Email,7,1,1,0,0,1,1
CUST_008805,68,Female,76719,53,7,32,128,25,Electronics,Phone,9,1,1,0,1,0,0
CUST_008806,68,Female,83742,88,1,13,268,135,Toys,SMS,8,1,0,1,0,1,0
CUST_008807,58,Female,70654,53,7,17,310,124,Garden,SMS,8,0,1,0,0,1,0
CUST_008808,24,Female,52388,45,4,13,195,134,Clothing,App,9,0,1,0,1,0,1
CUST_008809,62,Male,59928,75,6,30,268,83,Health,SMS,9,1,1,0,0,1,0
CUST_008810,44,Male,93617,84,7,43,456,20,Electronics,Phone,8,1,1,1,1,1,0
CUST_008811,53,Female,118606,87,13,27,327,61,Electronics,Phone,9,1,1,1,1,1,0
CUST_008812,21,Female,52323,73,0,3,213,235,Automotive,SMS,3,0,0,0,0,0,0
CUST_008813,62,Male,91088,70,7,24,215,1,Clothing,Phone,7,1,1,1,1,1,0
CUST_008814,47,Male,101470,96,9,34,777,23,Toys,Phone,9,1,1,1,0,1,0
CUST_008815,53,Female,101940,79,9,48,539,133,Automotive,SMS,8,1,1,1,0,1,0
CUST_008816,49,Female,82132,51,13,34,262,125,Electronics,Phone,8,1,1,1,1,1,0
CUST_008817,53,Female,60135,69,15,34,163,61,Electronics,SMS,9,1,1,0,1,0,0
CUST_008818,45,Male,116019,62,3,21,291,32,Home,Email,7,1,1,1,0,1,1
CUST_008819,30,Male,58531,43,6,8,151,329,Health,App,7,1,1,0,0,0,1
CUST_008820,37,Female,107043,75,13,66,221,3,Electronics,Email,8,1,1,1,1,1,1
CUST_008821,32,Male,87992,90,15,71,677,30,Books,Email,7,1,1,1,0,1,1
CUST_008822,35,Male,94977,76,1,16,375,153,Garden,Phone,9,1,1,1,0,1,0
CUST_008823,36,Female,109050,82,12,53,431,76,Toys,Email,8,1,1,1,0,1,1
CUST_008824,56,Male,73866,83,8,60,217,52,Home,Phone,10,1,1,0,0,1,0
CUST_008825,67,Male,40611,21,3,20,37,148,Home,SMS,8,0,1,0,0,0,0
CUST_008826,60,Male,80616,79,6,80,413,47,Books,Phone,10,1,1,1,0,1,0
CUST_008827,32,Female,78233,64,8,13,103,61,Sports,Phone,7,1,1,0,0,0,0
CUST_008828,64,Female,47311,26,8,11,82,15,Health,SMS,6,0,1,0,0,0,0
CUST_008829,29,Male,89889,87,0,0,651,631,Home,SMS,8,1,0,1,0,1,0
CUST_008830,41,Female,49706,68,9,38,108,101,Books,Email,7,1,1,0,0,0,1
CUST_008831,56,Female,102119,82,7,73,728,12,Books,SMS,7,1,1,1,0,1,0
CUST_008832,29,Male,43537,53,1,6,48,118,Books,Email,8,0,1,0,0,0,1
CUST_008833,64,Male,91581,76,4,26,354,114,Garden,SMS,8,1,1,1,0,1,0
CUST_008834,52,Male,86852,70,11,11,339,143,Automotive,Phone,6,1,0,1,0,0,0
CUST_008835,50,Female,42685,63,1,4,144,219,Garden,Phone,3,0,0,0,0,0,0
CUST_008836,69,Male,100675,70,14,39,379,1,Garden,SMS,7,1,1,1,0,1,0
CUST_008837,41,Male,89793,86,9,46,402,10,Toys,Phone,10,1,1,1,0,1,0
CUST_008838,29,Female,47332,68,8,13,90,68,Garden,Email,9,1,1,0,0,0,1
CUST_008839,40,Female,121800,82,11,75,380,144,Garden,Email,7,1,1,1,0,1,1
CUST_008840,26,Male,54913,41,5,18,147,151,Beauty,SMS,8,0,1,0,0,0,0
CUST_008841,58,Female,81033,88,10,34,336,70,Automotive,Email,10,1,1,1,0,1,1
CUST_008842,22,Male,51652,45,14,8,134,290,Automotive,SMS,7,0,1,0,0,0,0
CUST_008843,38,Female,144977,92,14,68,506,35,Garden,Email,8,1,1,1,0,1,1
CUST_008844,19,Female,37973,25,2,8,38,48,Books,App,7,0,1,0,0,0,1
CUST_008845,25,Female,76423,86,5,14,266,110,Automotive,Email,7,1,1,0,0,1,1
CUST_008846,68,Female,59923,78,8,65,381,141,Electronics,Email,9,1,1,0,1,1,1
CUST_008847,67,Male,91508,83,10,54,209,170,Automotive,SMS,9,1,1,1,0,1,0
CUST_008848,55,Female,118962,90,11,53,370,173,Home,Phone,9,1,1,1,0,1,0
CUST_008849,35,Female,61479,80,14,50,173,1,Toys,Phone,7,1,1,0,0,0,0
CUST_008850,37,Male,86863,73,6,54,280,4,Automotive,App,10,1,1,1,0,1,1
CUST_008851,24,Female,43085,27,7,6,36,291,Automotive,App,7,0,1,0,0,0,1
CUST_008852,66,Female,115325,69,2,5,268,315,Clothing,Email,3,1,1,1,1,0,1
CUST_008853,54,Male,87587,60,3,20,168,96,Health,Email,5,0,1,0,0,0,1
CUST_008854,68,Male,81125,62,8,30,322,22,Garden,Phone,10,1,1,1,0,1,0
CUST_008855,39,Male,103457,72,10,63,621,46,Home,Email,10,1,1,1,0,1,1
CUST_008856,48,Male,71326,57,9,34,253,41,Beauty,Phone,7,1,1,0,0,1,0
CUST_008857,61,Male,45811,58,0,0,123,391,Health,Phone,8,0,0,0,0,0,0
CUST_008858,42,Male,145574,90,4,32,383,140,Toys,Email,8,1,1,1,0,1,1
CUST_008859,51,Male,104033,78,13,24,376,44,Electronics,Email,7,1,1,1,1,1,1
CUST_008860,57,Female,48465,50,10,15,131,47,Toys,Phone,8,0,1,0,0,0,0
CUST_008861,41,Female,97408,64,14,22,220,116,Home,Email,9,1,1,1,0,1,1
CUST_008862,27,Female,37004,24,2,12,189,159,Clothing,App,9,0,1,0,1,0,1
CUST_008863,65,Female,54840,61,11,21,198,81,Clothing,SMS,8,1,1,0,1,0,0
CUST_008864,28,Male,65154,65,13,25,366,178,Toys,Email,10,1,1,0,0,1,1
CUST_008865,49,Female,143091,95,9,63,597,101,Books,Email,9,1,1,1,0,1,1
CUST_008866,29,Male,65158,74,15,44,142,134,Health,App,9,1,1,0,0,0,1
CUST_008867,25,Male,72969,54,6,19,201,78,Books,Email,10,1,1,0,0,1,1
CUST_008868,27,Male,67976,80,10,27,369,39,Clothing,Email,10,1,1,0,1,1,1
CUST_008869,70,Male,46732,58,0,4,167,229,Toys,Email,7,0,0,0,0,0,0
CUST_008870,18,Female,54574,73,3,34,110,26,Electronics,App,7,1,1,0,1,0,1
CUST_008871,51,Female,102923,86,15,72,394,154,Health,Phone,10,1,1,1,0,1,0
CUST_008872,64,Male,104584,78,4,32,344,63,Beauty,Phone,8,1,1,1,0,1,0
CUST_008873,57,Male,48188,31,6,19,71,146,Clothing,Email,10,0,1,0,1,0,1
CUST_008874,23,Male,51387,41,0,4,131,80,Clothing,SMS,7,0,1,0,1,0,0
CUST_008875,66,Male,82031,83,13,70,308,168,Garden,Email,10,1,1,1,0,1,1
CUST_008876,30,Female,57382,46,12,2,95,273,Automotive,Phone,3,0,0,0,0,0,0
CUST_008877,39,Male,115940,71,3,13,427,91,Garden,Email,8,1,1,1,0,1,1
CUST_008878,67,Female,104137,60,10,34,398,75,Toys,Phone,8,1,1,1,0,1,0
CUST_008879,53,Male,84860,50,3,14,180,58,Garden,SMS,6,0,1,0,0,0,0
CUST_008880,45,Male,87196,86,1,15,384,112,Automotive,Phone,8,1,1,1,0,1,0
CUST_008881,38,Female,65083,64,13,33,282,123,Toys,Email,10,1,1,0,0,1,1
CUST_008882,69,Female,107178,61,4,26,166,71,Electronics,SMS,8,1,1,1,1,0,0
CUST_008883,23,Male,37482,66,14,11,68,108,Automotive,Email,5,0,1,0,0,0,1
CUST_008884,70,Male,87873,81,5,22,548,41,Clothing,SMS,8,1,1,1,1,1,0
CUST_008885,28,Female,48681,56,9,16,115,110,Toys,Email,9,0,1,0,0,0,1
CUST_008886,43,Female,137556,94,12,24,544,130,Sports,Email,9,1,1,1,0,1,1
CUST_008887,25,Female,75536,54,4,19,205,112,Health,SMS,7,0,1,0,0,1,0
CUST_008888,28,Male,66984,71,2,5,154,6,Books,App,8,1,1,0,0,0,1
CUST_008889,26,Male,38644,41,13,20,38,31,Health,App,10,0,1,0,0,0,1
CUST_008890,36,Male,57341,51,10,12,329,55,Toys,Phone,7,0,1,0,0,1,0
CUST_008891,19,Male,34371,50,7,4,61,200,Garden,SMS,4,0,0,0,0,0,0
CUST_008892,63,Male,113832,70,5,11,397,15,Home,Phone,7,1,1,1,0,1,0
CUST_008893,28,Male,43705,26,14,18,112,75,Books,SMS,7,0,1,0,0,0,0
CUST_008894,37,Female,89823,79,8,64,634,51,Garden,Phone,7,1,1,1,0,1,0
CUST_008895,33,Male,42413,63,13,27,67,8,Health,App,9,1,1,0,0,0,1
CUST_008896,33,Male,83693,52,12,30,150,50,Sports,Email,8,1,1,1,0,0,1
CUST_008897,32,Female,78372,66,10,11,183,31,Sports,App,6,1,1,0,0,0,1
CUST_008898,48,Female,125392,90,13,70,625,73,Home,Phone,7,1,1,1,0,1,0
CUST_008899,22,Female,49009,41,1,20,73,81,Sports,App,9,0,1,0,0,0,1
CUST_008900,40,Male,64329,76,3,30,264,139,Health,Email,9,1,1,0,0,1,1
CUST_008901,42,Male,103053,77,5,14,530,144,Beauty,Email,9,1,1,1,0,1,1
CUST_008902,19,Male,59747,53,10,20,345,1,Toys,Email,10,1,1,0,0,1,1
CUST_008903,44,Female,63119,73,12,55,207,176,Toys,App,8,1,1,0,0,1,1
CUST_008904,69,Female,51896,44,9,8,97,114,Toys,Phone,6,0,1,0,0,0,0
CUST_008905,54,Female,76834,68,8,23,386,172,Health,Phone,10,1,1,0,0,1,0
CUST_008906,60,Female,81345,60,0,3,146,251,Garden,Email,8,0,0,0,0,0,0
CUST_008907,46,Male,122277,67,3,25,342,166,Toys,App,7,1,1,1,0,1,1
CUST_008908,63,Female,80702,74,10,53,725,158,Sports,SMS,8,1,1,1,0,1,0
CUST_008909,41,Female,103207,63,8,10,394,305,Books,App,7,1,1,1,0,1,1
CUST_008910,57,Male,56871,63,10,34,268,47,Beauty,Phone,10,1,1,0,0,1,0
CUST_008911,38,Female,48681,25,14,20,124,93,Garden,Phone,8,0,1,0,0,0,0
CUST_008912,20,Male,43818,24,1,12,73,130,Home,SMS,9,0,1,0,0,0,0
CUST_008913,21,Male,40077,48,8,4,157,90,Health,App,5,0,0,0,0,0,0
CUST_008914,53,Male,91297,50,5,2,49,183,Toys,Phone,4,0,0,0,0,0,0
CUST_008915,21,Female,54235,76,6,28,110,178,Electronics,App,9,1,1,0,1,0,1
CUST_008916,67,Male,91753,65,5,22,136,133,Sports,Email,10,1,1,1,0,0,1
CUST_008917,42,Male,110054,66,5,13,380,57,Beauty,Phone,6,1,1,1,0,0,0
CUST_008918,46,Male,60953,41,13,7,173,49,Beauty,Email,9,1,1,0,0,0,1
CUST_008919,70,Female,117154,87,6,50,692,11,Books,Email,7,1,1,1,0,1,1
CUST_008920,67,Male,43618,62,10,27,37,150,Garden,SMS,8,1,1,0,0,0,0
CUST_008921,45,Female,143593,80,13,73,768,10,Sports,Email,9,1,1,1,0,1,1
CUST_008922,64,Female,69466,67,15,38,136,117,Automotive,Email,8,1,1,0,0,0,1
CUST_008923,51,Male,87769,61,3,34,251,163,Clothing,SMS,5,1,1,1,1,0,0
CUST_008924,62,Female,53949,72,7,21,219,177,Clothing,Phone,7,1,1,0,1,1,0
CUST_008925,28,Female,52088,71,1,11,248,15,Garden,Email,7,1,1,0,0,1,1
CUST_008926,20,Female,37162,25,11,9,94,201,Sports,SMS,9,0,1,0,0,0,0
CUST_008927,69,Female,53871,74,10,50,249,62,Toys,Email,10,1,1,0,0,1,1
CUST_008928,28,Female,84967,70,2,18,142,130,Beauty,App,9,1,1,1,0,0,1
CUST_008929,33,Male,40739,26,8,4,30,22,Garden,Phone,5,0,0,0,0,0,0
CUST_008930,55,Female,51661,79,15,45,262,178,Home,Phone,9,1,1,0,0,1,0
CUST_008931,62,Male,51744,61,11,11,197,152,Automotive,SMS,9,1,0,0,0,0,0
CUST_008932,44,Male,54944,74,14,36,118,100,Sports,Phone,8,1,1,0,0,0,0
CUST_008933,33,Female,78150,90,11,45,165,10,Books,Phone,8,1,1,0,0,0,0
CUST_008934,41,Male,70369,90,2,20,377,149,Sports,Phone,9,1,1,0,0,1,0
CUST_008935,48,Male,137662,90,2,16,446,5,Books,Email,7,1,1,1,0,1,1
CUST_008936,24,Male,41721,67,15,22,116,157,Toys,SMS,9,1,1,0,0,0,0
CUST_008937,62,Male,81279,60,0,3,374,62,Electronics,SMS,6,0,1,0,1,0,0
CUST_008938,30,Female,85556,65,9,17,265,123,Clothing,Phone,7,1,1,1,1,1,0
CUST_008939,19,Male,39981,39,14,15,42,72,Health,Email,6,0,1,0,0,0,1
CUST_008940,28,Male,86500,83,3,30,421,146,Home,SMS,6,1,1,1,0,0,0
CUST_008941,25,Female,60772,55,5,37,176,168,Clothing,App,7,0,1,0,1,0,1
CUST_008942,34,Male,89502,88,6,76,222,106,Garden,Phone,9,1,1,1,0,1,0
CUST_008943,66,Male,50693,56,9,22,223,75,Automotive,Phone,10,1,1,0,0,1,0
CUST_008944,67,Male,86061,69,12,31,224,60,Electronics,Email,8,1,1,1,1,1,1
CUST_008945,22,Male,47420,47,12,13,54,74,Automotive,Email,7,0,1,0,0,0,1
CUST_008946,28,Female,88043,76,1,11,434,49,Garden,App,5,0,1,0,0,0,1
CUST_008947,18,Male,59940,78,6,57,307,30,Beauty,SMS,9,1,1,0,0,1,0
CUST_008948,26,Male,77296,57,9,38,304,178,Books,Email,8,0,1,0,0,1,1
CUST_008949,49,Male,68407,74,14,27,140,106,Sports,Phone,10,1,1,0,0,0,0
CUST_008950,32,Male,77327,81,7,69,193,8,Books,App,8,1,1,0,0,0,1
CUST_008951,44,Female,143324,78,0,1,678,273,Automotive,App,8,1,1,1,0,1,1
CUST_008952,49,Female,54690,66,2,3,217,147,Automotive,Phone,7,0,0,0,0,1,0
CUST_008953,66,Female,88207,62,7,35,150,173,Health,Email,7,1,1,1,0,0,1
CUST_008954,65,Female,93560,90,2,9,772,273,Electronics,SMS,5,1,1,1,1,0,0
CUST_008955,30,Female,73917,65,15,39,140,60,Sports,App,8,1,1,0,0,0,1
CUST_008956,67,Male,93540,81,11,34,562,159,Sports,Email,9,1,1,1,0,1,1
CUST_008957,63,Female,60780,47,6,7,171,343,Health,SMS,8,0,0,0,0,0,0
CUST_008958,25,Female,57022,73,7,68,126,29,Garden,App,10,1,1,0,0,0,1
CUST_008959,32,Male,47072,24,4,18,93,168,Home,Phone,7,0,1,0,0,0,0
CUST_008960,21,Female,34710,57,10,40,59,36,Sports,Email,7,0,1,0,0,0,1
CUST_008961,61,Male,108482,98,1,2,229,299,Clothing,Phone,4,1,0,1,0,0,0
CUST_008962,69,Male,59563,77,1,9,337,353,Books,Email,5,0,0,0,0,0,0
CUST_008963,24,Female,29806,32,5,12,36,93,Home,App,6,0,1,0,0,0,1
CUST_008964,38,Female,92480,51,5,36,244,60,Automotive,Email,9,0,1,0,0,1,1
CUST_008965,33,Female,89009,66,1,18,319,13,Electronics,App,7,1,1,1,1,1,1
CUST_008966,63,Female,75072,88,15,55,239,78,Home,Email,10,1,1,0,0,1,1
CUST_008967,67,Male,87643,86,8,38,581,41,Toys,Email,7,1,1,1,0,1,1
CUST_008968,60,Male,79048,56,11,25,151,157,Books,SMS,7,0,1,0,0,0,0
CUST_008969,49,Male,95776,90,15,26,275,10,Electronics,App,9,1,1,1,1,1,1
CUST_008970,67,Male,110417,63,8,37,222,149,Garden,Email,8,1,1,1,0,1,1
CUST_008971,46,Female,120837,72,8,33,314,123,Beauty,Email,8,1,1,1,0,1,1
CUST_008972,41,Male,99589,50,5,9,158,221,Garden,App,8,1,1,1,0,0,1
CUST_008973,49,Male,144070,79,13,29,439,48,Clothing,App,8,1,1,1,1,1,1
CUST_008974,55,Female,83167,65,6,38,170,143,Sports,Phone,8,1,1,1,0,0,0
CUST_008975,27,Male,58826,41,6,8,78,217,Beauty,SMS,7,0,1,0,0,0,0
CUST_008976,25,Female,45086,33,0,4,72,232,Electronics,SMS,7,0,1,0,1,0,0
CUST_008977,59,Female,109657,98,2,2,210,287,Health,Phone,7,1,0,1,0,1,0
CUST_008978,26,Male,87690,74,6,66,785,108,Health,SMS,8,1,1,1,0,1,0
CUST_008979,59,Male,63947,80,10,27,163,43,Automotive,SMS,8,1,1,0,0,0,0
CUST_008980,46,Female,75000,52,2,16,137,146,Garden,Phone,5,0,0,0,0,0,0
CUST_008981,22,Female,44822,41,1,20,185,121,Sports,App,8,0,1,0,0,0,1
